restaurant_id,product_family_id,month,day_of_week,is_weekend,week_of_year,price_scaled,units_sold,qsp_score,operational_anomaly,units_lag_30,qsp_lag_30,units_lag_60,qsp_lag_60,units_rolling_mean_30,qsp_rolling_mean_30,units_rolling_mean_60,qsp_rolling_mean_60,anomaly_count_60d,region_Paris,region_Lyon,region_Marseille,region_Toulouse,region_Lille,region_Bordeaux,region_Nantes,region_Strasbourg,region_Rennes,region_Nice,cat_Poulet,cat_Sandwich,cat_Autre,cat_Boisson,cat_Dessert,gap_percentage
1,2,1,5,1,4,-0.999722183631255,68,0.81,0,63.0,0.79,36.0,0.93,52.333333333333336,0.8456666666666667,51.3,0.8545,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2204131944444216
1,4,1,5,1,4,-0.999722183631255,40,0.77,0,67.0,0.89,54.0,0.82,52.766666666666666,0.848,51.8,0.8548333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.580413194444451
1,7,1,6,1,4,0.999722183631255,31,0.9,0,34.0,0.76,78.0,0.76,50.03333333333333,0.8463333333333334,52.916666666666664,0.8531666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.120413194444446
1,3,1,6,1,4,0.999722183631255,58,0.76,0,69.0,0.88,23.0,0.83,51.56666666666667,0.8480000000000001,52.766666666666666,0.8526666666666667,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.190413194444436
1,8,1,6,1,4,-0.999722183631255,64,0.87,0,22.0,0.88,64.0,0.89,50.166666666666664,0.8476666666666667,52.53333333333333,0.8521666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.800413194444451
1,1,1,6,1,4,0.999722183631255,52,0.83,0,53.0,0.91,61.0,0.91,49.9,0.8476666666666667,52.666666666666664,0.854,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.920413194444438
1,2,1,6,1,4,-0.999722183631255,64,0.75,0,51.0,0.95,23.0,0.77,50.833333333333336,0.8536666666666668,51.916666666666664,0.8526666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.530413194444435
1,4,1,6,1,4,-0.999722183631255,45,0.87,0,52.0,0.79,59.0,0.77,50.6,0.8543333333333333,52.233333333333334,0.8498333333333332,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6604131944444465
1,7,1,0,0,5,0.999722183631255,54,0.95,0,46.0,0.89,21.0,0.87,51.63333333333333,0.8550000000000001,51.166666666666664,0.8496666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4404131944444343
1,3,1,0,0,5,0.999722183631255,59,0.78,0,78.0,0.91,57.0,0.78,52.333333333333336,0.8593333333333334,51.1,0.8498333333333332,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.720413194444443
1,8,1,0,0,5,-0.999722183631255,73,0.93,0,55.0,0.85,29.0,0.89,53.2,0.858,50.61666666666667,0.8504999999999999,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.35041319444444
1,1,1,0,0,5,0.999722183631255,53,0.87,0,44.0,0.89,78.0,0.88,52.06666666666667,0.8583333333333333,50.81666666666667,0.8523333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.570413194444427
1,2,1,0,0,5,-0.999722183631255,70,0.93,0,45.0,0.81,71.0,0.83,51.2,0.8576666666666666,51.1,0.8524999999999999,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.85041319444443
1,4,1,0,0,5,-0.999722183631255,32,0.95,0,27.0,0.82,44.0,0.94,50.63333333333333,0.8536666666666667,50.833333333333336,0.8550000000000001,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.330413194444452
1,7,1,1,0,5,0.999722183631255,57,0.75,0,71.0,0.92,57.0,0.92,52.46666666666667,0.8553333333333334,51.483333333333334,0.8561666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1004131944444344
1,3,1,1,0,5,0.999722183631255,60,0.85,0,46.0,0.8,63.0,0.83,51.9,0.8543333333333334,51.78333333333333,0.8563333333333334,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0904131944444533
1,8,1,1,0,5,-0.999722183631255,74,0.79,0,61.0,0.76,36.0,0.87,52.733333333333334,0.8506666666666667,51.2,0.8569999999999999,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.890413194444452
1,1,1,1,0,5,0.999722183631255,33,0.82,0,30.0,0.91,65.0,0.75,51.56666666666667,0.856,51.666666666666664,0.8548333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.250413194444445
1,2,1,1,0,5,-0.999722183631255,58,0.94,0,59.0,0.92,41.0,0.93,52.166666666666664,0.8556666666666667,51.06666666666667,0.8548333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0504131944444435
1,4,1,1,0,5,-0.999722183631255,70,0.78,0,23.0,0.83,44.0,0.83,51.46666666666667,0.8556666666666667,51.1,0.8545,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.040413194444438
1,7,1,2,0,5,0.999722183631255,52,0.89,0,29.0,0.89,37.0,0.87,51.0,0.8550000000000001,51.2,0.8558333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.08041319444446
1,3,1,2,0,5,0.999722183631255,64,0.9,0,70.0,0.85,76.0,0.79,50.8,0.857,52.1,0.8558333333333333,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.450413194444434
1,8,1,2,0,5,-0.999722183631255,45,0.91,0,68.0,0.81,63.0,0.79,50.96666666666667,0.8576666666666667,52.56666666666667,0.8543333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.750413194444448
1,1,1,2,0,5,0.999722183631255,26,0.82,0,40.0,0.77,67.0,0.89,50.06666666666667,0.8536666666666668,52.733333333333334,0.8535,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.68041319444444
1,2,1,2,0,5,-0.999722183631255,43,0.79,0,77.0,0.78,36.0,0.81,51.43333333333333,0.8526666666666666,52.36666666666667,0.854,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8204131944444626
1,4,1,2,0,5,-0.999722183631255,51,0.79,0,74.0,0.92,37.0,0.83,52.666666666666664,0.8556666666666667,52.333333333333336,0.8543333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.68041319444447
1,7,2,3,0,5,0.999722183631255,39,0.89,0,64.0,0.87,22.0,0.88,53.6,0.8560000000000001,51.71666666666667,0.8513333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.620413194444449
1,3,2,3,0,5,0.999722183631255,74,0.89,0,52.0,0.83,53.0,0.91,53.56666666666667,0.8533333333333334,51.4,0.8536666666666667,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.790413194444445
1,8,2,3,0,5,-0.999722183631255,41,0.91,0,64.0,0.75,51.0,0.95,54.0,0.8466666666666666,51.53333333333333,0.8546666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.070413194444454
1,1,2,3,0,5,0.999722183631255,62,0.88,0,45.0,0.87,52.0,0.79,53.766666666666666,0.8493333333333334,52.0,0.8528333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.440413194444428
1,2,2,3,0,5,-0.999722183631255,27,0.84,0,75.0,0.86,61.0,0.86,54.233333333333334,0.8493333333333334,51.733333333333334,0.853,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.260413194444456
1,4,2,3,0,5,-0.999722183631255,59,0.82,0,32.0,0.79,35.0,0.89,54.13333333333333,0.846,51.18333333333333,0.8533333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.780413194444452
1,7,2,4,0,5,0.999722183631255,61,0.91,0,73.0,0.93,55.0,0.85,54.36666666666667,0.8463333333333334,51.13333333333333,0.8551666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.330413194444434
1,3,2,4,0,5,0.999722183631255,52,0.95,0,53.0,0.87,44.0,0.89,54.666666666666664,0.8456666666666667,50.86666666666667,0.8553333333333334,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7004131944444563
1,8,2,4,0,5,-0.999722183631255,28,0.77,0,70.0,0.93,45.0,0.81,55.5,0.8496666666666667,50.4,0.8553333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.54041319444446
1,1,2,4,0,5,0.999722183631255,55,0.86,0,32.0,0.95,27.0,0.82,55.666666666666664,0.854,50.416666666666664,0.8545,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.810413194444439
1,2,2,4,0,5,-0.999722183631255,38,0.89,0,58.0,0.93,76.0,0.8,55.06666666666667,0.8583333333333333,51.166666666666664,0.8551666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3804131944444493
1,4,2,4,0,5,-0.999722183631255,35,0.92,0,21.0,0.93,78.0,0.91,53.166666666666664,0.859,51.86666666666667,0.8550000000000001,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.450413194444452
1,7,2,5,1,5,0.999722183631255,75,0.9,0,74.0,0.79,61.0,0.76,53.6,0.856,51.88333333333333,0.8531666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.600413194444425
1,3,2,5,1,5,0.999722183631255,28,0.83,0,33.0,0.82,30.0,0.91,53.7,0.853,51.333333333333336,0.8541666666666667,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.880413194444458
1,8,2,5,1,5,-0.999722183631255,20,0.94,0,58.0,0.94,59.0,0.92,53.666666666666664,0.8536666666666667,51.13333333333333,0.856,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.550413194444453
1,1,2,5,1,5,0.999722183631255,55,0.8,0,70.0,0.78,23.0,0.83,55.233333333333334,0.852,51.05,0.8545,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.550413194444453
1,2,2,5,1,5,-0.999722183631255,28,0.8,0,69.0,0.94,74.0,0.95,55.06666666666667,0.8516666666666667,51.38333333333333,0.8553333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.440413194444434
1,4,2,5,1,5,-0.999722183631255,31,0.78,0,57.0,0.83,32.0,0.76,55.9,0.854,51.06666666666667,0.8553333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1104131944444524
1,7,2,6,1,5,0.999722183631255,47,0.88,0,45.0,0.91,68.0,0.81,55.7,0.859,51.65,0.8516666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.500413194444443
1,3,2,6,1,5,0.999722183631255,63,0.76,0,26.0,0.82,40.0,0.77,55.233333333333334,0.8606666666666667,51.416666666666664,0.8508333333333333,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2604131944444386
1,8,2,6,1,5,-0.999722183631255,36,0.91,0,43.0,0.79,77.0,0.78,54.1,0.8610000000000001,51.416666666666664,0.8495,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.93041319444445
1,1,2,6,1,5,0.999722183631255,49,0.83,0,51.0,0.79,74.0,0.92,53.333333333333336,0.8566666666666667,52.083333333333336,0.8510000000000001,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.380413194444432
1,2,2,6,1,5,-0.999722183631255,30,0.94,0,77.0,0.79,31.0,0.9,54.86666666666667,0.853,51.3,0.8533333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.080413194444448
1,4,2,6,1,5,-0.999722183631255,65,0.78,0,69.0,0.94,58.0,0.76,55.233333333333334,0.859,51.88333333333333,0.8521666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0504131944444435
1,7,2,0,0,6,0.999722183631255,67,0.94,0,41.0,0.91,64.0,0.75,54.36666666666667,0.8670000000000001,52.416666666666664,0.8501666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.540413194444453
1,3,2,0,0,6,0.999722183631255,56,0.93,0,62.0,0.88,45.0,0.87,54.93333333333333,0.8673333333333333,52.18333333333333,0.8518333333333333,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2204131944444403
1,8,2,0,0,6,-0.999722183631255,34,0.78,0,27.0,0.84,75.0,0.86,53.333333333333336,0.8666666666666667,53.06666666666667,0.8526666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.11041319444444
1,1,2,0,0,6,0.999722183631255,31,0.91,0,59.0,0.82,32.0,0.79,54.233333333333334,0.8676666666666667,52.46666666666667,0.8501666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7904131944444392
1,2,2,0,0,6,-0.999722183631255,61,0.89,0,36.0,0.93,54.0,0.95,53.63333333333333,0.8670000000000001,53.016666666666666,0.8514999999999999,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1704131944444423
1,4,2,0,0,6,-0.999722183631255,64,0.77,0,71.0,0.82,59.0,0.78,54.03333333333333,0.8683333333333334,53.05,0.8515,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5104131944444483
1,7,2,1,0,6,0.999722183631255,56,0.94,0,28.0,0.77,70.0,0.93,52.2,0.865,53.35,0.8536666666666668,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7004131944444563
1,3,2,1,0,6,0.999722183631255,35,0.8,0,55.0,0.86,32.0,0.95,52.96666666666667,0.862,53.15,0.8538333333333333,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.030413194444432
1,8,2,1,0,6,-0.999722183631255,43,0.95,0,38.0,0.89,58.0,0.93,52.3,0.8606666666666667,53.5,0.8561666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.71041319444445
1,1,2,1,0,6,0.999722183631255,49,0.77,0,35.0,0.92,21.0,0.93,52.766666666666666,0.8603333333333334,52.583333333333336,0.8571666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.040413194444425
1,2,2,1,0,6,-0.999722183631255,28,0.8,0,30.0,0.85,57.0,0.75,51.86666666666667,0.8636666666666667,52.583333333333336,0.8543333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.420413194444447
1,4,2,1,0,6,-0.999722183631255,44,0.83,0,77.0,0.83,60.0,0.85,52.43333333333333,0.863,52.53333333333333,0.8546666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.93041319444445
1,7,2,2,0,6,0.999722183631255,64,0.75,0,20.0,0.94,58.0,0.94,51.03333333333333,0.8669999999999999,52.916666666666664,0.8546666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.520413194444442
1,3,2,2,0,6,0.999722183631255,42,0.85,0,55.0,0.8,70.0,0.78,50.53333333333333,0.8676666666666667,53.35,0.8538333333333333,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6104131944444307
1,8,2,2,0,6,-0.999722183631255,61,0.8,0,28.0,0.8,69.0,0.94,49.166666666666664,0.863,53.333333333333336,0.8548333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.040413194444438
1,1,2,2,0,6,0.999722183631255,22,0.81,0,31.0,0.78,57.0,0.83,48.3,0.8613333333333333,53.583333333333336,0.8541666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7904131944444392
1,2,2,2,0,6,-0.999722183631255,61,0.86,0,25.0,0.77,52.0,0.89,47.4,0.8573333333333334,53.833333333333336,0.8545,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8204131944444373
1,4,2,2,0,6,-0.999722183631255,33,0.91,0,44.0,0.8,64.0,0.9,46.733333333333334,0.854,53.63333333333333,0.8563333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1304131944444507
1,7,2,3,0,6,0.999722183631255,29,0.76,0,36.0,0.91,43.0,0.79,47.8,0.855,52.766666666666666,0.8568333333333332,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.580413194444451
1,3,2,3,0,6,0.999722183631255,46,0.89,0,49.0,0.83,51.0,0.79,47.733333333333334,0.8563333333333334,53.0,0.8561666666666667,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.450413194444434
1,8,2,3,0,6,-0.999722183631255,32,0.76,0,30.0,0.94,77.0,0.79,46.166666666666664,0.8613333333333333,53.71666666666667,0.8566666666666668,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.8404131944444244
1,1,2,3,0,6,0.999722183631255,20,0.75,0,65.0,0.78,69.0,0.94,46.03333333333333,0.856,53.71666666666667,0.8576666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.410413194444448
1,2,2,3,0,6,-0.999722183631255,48,0.94,0,46.0,0.86,39.0,0.89,46.266666666666666,0.855,54.0,0.8578333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.850413194444417
1,4,2,3,0,6,-0.999722183631255,74,0.83,0,26.0,0.76,74.0,0.89,44.666666666666664,0.8506666666666667,54.35,0.8575,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.450413194444452
1,7,2,4,0,6,0.999722183631255,45,0.77,0,34.0,0.78,27.0,0.84,45.56666666666667,0.8513333333333333,53.78333333333333,0.8580000000000001,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0704131944444546
1,3,2,4,0,6,0.999722183631255,71,0.77,0,31.0,0.91,59.0,0.82,44.63333333333333,0.8543333333333333,54.18333333333333,0.8568333333333332,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.610413194444443
1,8,2,4,0,6,-0.999722183631255,50,0.79,0,61.0,0.89,36.0,0.93,45.46666666666667,0.853,54.016666666666666,0.8575,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1404131944444447
1,1,2,4,0,6,0.999722183631255,70,0.81,0,64.0,0.77,71.0,0.82,45.233333333333334,0.8513333333333333,53.9,0.856,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.08041319444446
1,2,2,4,0,6,-0.999722183631255,69,0.92,0,43.0,0.87,61.0,0.91,44.63333333333333,0.85,54.0,0.857,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.730413194444436
1,4,2,4,0,6,-0.999722183631255,52,0.77,0,76.0,0.85,52.0,0.95,45.43333333333333,0.8466666666666668,54.13333333333333,0.8580000000000001,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.170413194444462
1,7,2,5,1,6,0.999722183631255,44,0.91,0,43.0,0.95,38.0,0.89,45.86666666666667,0.8523333333333334,53.68333333333333,0.8595,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4704131944444634
1,3,2,5,1,6,0.999722183631255,40,0.77,0,49.0,0.77,35.0,0.92,46.333333333333336,0.8473333333333333,52.96666666666667,0.8596666666666667,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4904131944444563
1,8,2,5,1,6,-0.999722183631255,44,0.82,0,28.0,0.8,30.0,0.85,46.266666666666666,0.8456666666666667,52.28333333333333,0.8585,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.35041319444444
1,1,2,5,1,6,0.999722183631255,78,0.94,0,44.0,0.83,77.0,0.83,45.166666666666664,0.8456666666666667,52.8,0.859,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.11041319444444
1,2,2,5,1,6,-0.999722183631255,70,0.85,0,70.0,0.79,75.0,0.9,45.0,0.8420000000000001,53.03333333333333,0.8613333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.970413194444448
1,4,2,5,1,6,-0.999722183631255,57,0.94,0,52.0,0.79,28.0,0.83,45.8,0.8406666666666667,53.0,0.8599999999999999,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9704131944444354
1,7,2,6,1,6,0.999722183631255,49,0.79,0,61.0,0.8,28.0,0.8,47.93333333333333,0.836,52.11666666666667,0.8573333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7404131944444545
1,3,2,6,1,6,0.999722183631255,43,0.93,0,22.0,0.81,31.0,0.78,47.63333333333333,0.837,52.1,0.8576666666666667,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.170413194444449
1,8,2,6,1,6,-0.999722183631255,58,0.77,0,61.0,0.86,25.0,0.77,48.833333333333336,0.84,52.03333333333333,0.8556666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5604131944444584
1,1,2,6,1,6,0.999722183631255,24,0.91,0,33.0,0.91,44.0,0.8,48.46666666666667,0.8436666666666667,51.6,0.8548333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1804131944444425
1,2,2,6,1,6,-0.999722183631255,69,0.83,0,69.0,0.86,47.0,0.88,49.2,0.843,51.25,0.856,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.530413194444447
1,4,2,6,1,6,-0.999722183631255,43,0.85,0,33.0,0.84,63.0,0.76,48.2,0.8456666666666667,51.63333333333333,0.8558333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.680413194444457
1,7,2,0,0,7,0.999722183631255,23,0.83,0,32.0,0.76,30.0,0.94,47.93333333333333,0.8366666666666667,50.516666666666666,0.8571666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7404131944444425
1,3,2,0,0,7,0.999722183631255,44,0.93,0,20.0,0.75,65.0,0.78,46.43333333333333,0.8356666666666667,50.63333333333333,0.8575,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.120413194444458
1,8,2,0,0,7,-0.999722183631255,68,0.83,0,48.0,0.94,46.0,0.86,46.5,0.8383333333333334,50.333333333333336,0.8573333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7204131944444554
1,1,2,0,0,7,0.999722183631255,61,0.81,0,74.0,0.83,26.0,0.76,48.1,0.8406666666666667,49.9,0.8561666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.580413194444433
1,2,2,0,0,7,-0.999722183631255,23,0.94,0,62.0,0.91,67.0,0.94,47.93333333333333,0.8396666666666667,49.95,0.8593333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.24041319444442
1,4,2,0,0,7,-0.999722183631255,52,0.87,0,20.0,0.87,56.0,0.93,46.733333333333334,0.8376666666666667,50.13333333333333,0.8603333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.130413194444464
1,7,2,1,0,7,0.999722183631255,32,0.78,0,50.0,0.79,61.0,0.89,48.06666666666667,0.8293333333333333,49.55,0.86,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.580413194444439
1,3,2,1,0,7,0.999722183631255,27,0.84,0,70.0,0.81,64.0,0.77,48.266666666666666,0.8306666666666668,49.63333333333333,0.8598333333333333,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.310413194444441
1,8,2,1,0,7,-0.999722183631255,26,0.85,0,69.0,0.92,43.0,0.87,49.13333333333333,0.8323333333333333,49.13333333333333,0.8588333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0904131944444533
1,1,2,1,0,7,0.999722183631255,62,0.77,0,52.0,0.77,76.0,0.85,48.333333333333336,0.8296666666666666,49.516666666666666,0.8585,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.450413194444421
1,2,2,1,0,7,-0.999722183631255,47,0.78,0,42.0,0.87,56.0,0.94,47.86666666666667,0.8273333333333334,49.28333333333333,0.8586666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6904131944444387
1,4,2,1,0,7,-0.999722183631255,34,0.76,0,28.0,0.8,35.0,0.8,47.63333333333333,0.8273333333333334,49.333333333333336,0.8561666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.680413194444457
1,7,2,2,0,7,0.999722183631255,25,0.88,0,44.0,0.82,28.0,0.8,47.9,0.8266666666666667,49.06666666666667,0.8546666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.03041319444442
1,3,2,2,0,7,0.999722183631255,71,0.77,0,78.0,0.94,44.0,0.83,49.03333333333333,0.8303333333333334,48.8,0.8543333333333333,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.110413194444465
1,8,2,2,0,7,-0.999722183631255,59,0.82,0,70.0,0.85,70.0,0.79,49.03333333333333,0.8323333333333333,48.733333333333334,0.8543333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5904131944444506
1,1,2,2,0,7,0.999722183631255,55,0.83,0,57.0,0.94,52.0,0.79,49.2,0.8373333333333334,49.05,0.8538333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.760413194444448
1,2,2,2,0,7,-0.999722183631255,41,0.91,0,41.0,0.76,64.0,0.75,48.43333333333333,0.8376666666666667,49.15,0.8506666666666668,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.9604131944444294
1,4,2,2,0,7,-0.999722183631255,70,0.91,0,43.0,0.79,42.0,0.85,48.46666666666667,0.8356666666666667,48.68333333333333,0.8518333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6704131944444645
1,7,2,3,0,7,0.999722183631255,47,0.86,0,58.0,0.77,61.0,0.86,48.666666666666664,0.8363333333333334,48.11666666666667,0.8486666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.550413194444434
1,3,2,3,0,7,0.999722183631255,69,0.91,0,24.0,0.91,33.0,0.91,48.36666666666667,0.8363333333333334,47.6,0.8488333333333333,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.160413194444431
1,8,2,3,0,7,-0.999722183631255,59,0.83,0,69.0,0.83,69.0,0.86,48.36666666666667,0.8353333333333334,48.0,0.8480000000000001,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.060413194444437
1,1,2,3,0,7,0.999722183631255,24,0.76,0,43.0,0.85,33.0,0.84,48.7,0.8356666666666667,48.11666666666667,0.8483333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.200413194444429
1,2,2,3,0,7,-0.999722183631255,57,0.83,0,76.0,0.87,29.0,0.76,50.266666666666666,0.8393333333333334,47.88333333333333,0.8478333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.270413194444461
1,4,2,3,0,7,-0.999722183631255,60,0.76,0,61.0,0.75,46.0,0.89,50.766666666666666,0.8346666666666667,47.8,0.8495,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.760413194444465
1,7,2,4,0,7,0.999722183631255,21,0.89,0,68.0,0.83,48.0,0.94,51.93333333333333,0.8393333333333334,46.38333333333333,0.8466666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2804131944444377
