transaction_id,date,restaurant_id,restaurant_name,product_family,theoretical_unit_cost,actual_unit_cost,selling_price,units_sold,revenue,waste_kg,qsp_score,operational_anomaly,calculated_gap_percentage,theoretical_cos,actual_cos,cos_gap,gap_percentage,gap_severity
10117,2024-01-02,5,KFC Lille Centre,Accompagnements,1.5,1.5820561979166665,3.3,58,191.4,0.089,0.77,False,5.470413194444444,0.45454545454545453,0.4794109690656565,0.02486551452020197,5.470413194444434,ÉLEVÉ
10118,2024-01-02,5,KFC Lille Centre,Boissons,0.8,0.8292033055555555,1.76,71,124.96,0.077,0.83,False,3.650413194444444,0.4545454545454546,0.4711382417929293,0.016592787247474705,3.650413194444435,MODÉRÉ
10119,2024-01-02,5,KFC Lille Centre,Desserts,2.2,2.3012090902777778,4.84,59,285.56,0.078,0.9,False,4.600413194444444,0.4545454545454546,0.47545642361111107,0.02091096906565648,4.6004131944444255,MODÉRÉ
10120,2024-01-02,5,KFC Lille Centre,Petits Déjeuners,2.5,2.6170103298611114,5.5,79,434.5,0.106,0.89,False,4.680413194444444,0.45454545454545453,0.4758200599747475,0.021274605429292992,4.6804131944444585,MODÉRÉ
10121,2024-01-02,6,KFC Bordeaux Quinconces,Poulet Frit,4.2,4.340297354166667,9.24,75,693.0,0.076,0.8,False,3.3404131944444444,0.45454545454545453,0.46972915088383843,0.0151836963383839,3.340413194444458,MODÉRÉ
10122,2024-01-02,6,KFC Bordeaux Quinconces,Sandwichs,2.8,2.890731569444444,6.16,74,455.84,0.073,0.8,False,3.2404131944444443,0.45454545454545453,0.4692746054292929,0.01472915088383836,3.2404131944444394,MODÉRÉ
10123,2024-01-02,6,KFC Bordeaux Quinconces,Burger Poulet,3.1,3.1985928090277778,6.82,42,286.44,0.041,0.84,False,3.1804131944444443,0.4545454545454546,0.4690018781565657,0.014456423611111102,3.1804131944444425,MODÉRÉ
10124,2024-01-02,6,KFC Bordeaux Quinconces,Wraps & Salades,3.5,3.636164461805556,7.7,20,154.0,0.023,0.78,False,3.8904131944444442,0.45454545454545453,0.4722291508838384,0.017683696338383847,3.890413194444447,MODÉRÉ
10125,2024-01-02,6,KFC Bordeaux Quinconces,Accompagnements,1.5,1.5549061979166665,3.3,53,174.9,0.058,0.8,False,3.6604131944444447,0.45454545454545453,0.47118369633838375,0.01663824179292922,3.6604131944444287,MODÉRÉ
10126,2024-01-02,6,KFC Bordeaux Quinconces,Boissons,0.8,0.8215233055555556,1.76,44,77.44,0.037,0.88,False,2.6904131944444445,0.4545454545454546,0.46677460542929294,0.012229150883838358,2.6904131944444387,MODÉRÉ
10127,2024-01-02,6,KFC Bordeaux Quinconces,Desserts,2.2,2.269969090277778,4.84,35,169.4,0.034,0.85,False,3.1804131944444443,0.45454545454545453,0.4690018781565657,0.014456423611111158,3.180413194444455,MODÉRÉ
10128,2024-01-02,6,KFC Bordeaux Quinconces,Petits Déjeuners,2.5,2.584010329861111,5.5,24,132.0,0.024,0.87,False,3.360413194444444,0.45454545454545453,0.46982005997474746,0.015274605429292931,3.360413194444445,MODÉRÉ
10129,2024-01-02,7,KFC Nantes Erdre,Poulet Frit,4.2,4.419257354166667,9.24,31,286.44,0.046,0.86,False,5.220413194444444,0.4545454545454546,0.47827460542929295,0.023729150883838368,5.220413194444441,ÉLEVÉ
10130,2024-01-02,7,KFC Nantes Erdre,Sandwichs,2.8,2.924891569444444,6.16,41,252.56,0.053,0.75,False,4.4604131944444445,0.45454545454545453,0.4748200599747474,0.02027460542929288,4.460413194444434,MODÉRÉ
10131,2024-01-02,7,KFC Nantes Erdre,Burger Poulet,3.1,3.2432328090277776,6.82,24,163.68,0.032,0.77,False,4.620413194444445,0.4545454545454546,0.47554733270202015,0.021001878156565568,4.620413194444425,MODÉRÉ
10132,2024-01-02,7,KFC Nantes Erdre,Wraps & Salades,3.5,3.6753644618055556,7.7,71,546.7,0.101,0.79,False,5.010413194444444,0.45454545454545453,0.4773200599747475,0.022774605429292993,5.0104131944444585,ÉLEVÉ
10133,2024-01-02,7,KFC Nantes Erdre,Accompagnements,1.5,1.5753061979166665,3.3,45,148.5,0.064,0.85,False,5.020413194444444,0.45454545454545453,0.477365514520202,0.022820059974747453,5.02041319444444,ÉLEVÉ
10134,2024-01-02,7,KFC Nantes Erdre,Boissons,0.8,0.8365633055555556,1.76,52,91.52,0.069,0.84,False,4.570413194444444,0.4545454545454546,0.4753200599747475,0.020774605429292936,4.570413194444446,MODÉRÉ
10135,2024-01-02,7,KFC Nantes Erdre,Desserts,2.2,2.3111090902777778,4.84,77,372.68,0.111,0.87,False,5.050413194444444,0.45454545454545453,0.4775018781565657,0.022956423611111165,5.050413194444457,ÉLEVÉ
10136,2024-01-02,7,KFC Nantes Erdre,Petits Déjeuners,2.5,2.621010329861111,5.5,53,291.5,0.073,0.8,False,4.840413194444444,0.45454545454545453,0.47654733270202015,0.022001878156565624,4.840413194444437,MODÉRÉ
10137,2024-01-02,8,KFC Strasbourg Grande Île,Poulet Frit,4.2,4.284857354166666,9.24,38,351.12,0.026,0.85,False,2.0204131944444446,0.45454545454545453,0.4637291508838383,0.009183696338383784,2.0204131944444326,MODÉRÉ
10138,2024-01-02,8,KFC Strasbourg Grande Île,Sandwichs,2.8,2.8660915694444444,6.16,24,147.84,0.018,0.89,False,2.3604131944444444,0.4545454545454545,0.46527460542929294,0.010729150883838467,2.360413194444463,MODÉRÉ
10139,2024-01-02,8,KFC Strasbourg Grande Île,Burger Poulet,3.1,3.171932809027778,6.82,35,238.7,0.026,0.88,False,2.3204131944444444,0.4545454545454546,0.4650927872474748,0.01054733270202024,2.3204131944444524,MODÉRÉ
10140,2024-01-02,8,KFC Strasbourg Grande Île,Wraps & Salades,3.5,3.5675644618055555,7.7,51,392.7,0.033,0.94,False,1.9304131944444443,0.4545454545454546,0.4633200599747475,0.008774605429292925,1.9304131944444434,FAIBLE
10141,2024-01-02,8,KFC Strasbourg Grande Île,Accompagnements,1.5,1.5417061979166666,3.3,69,227.7,0.06,0.86,False,2.7804131944444443,0.4545454545454546,0.46718369633838386,0.012638241792929272,2.78041319444444,MODÉRÉ
10142,2024-01-02,8,KFC Strasbourg Grande Île,Boissons,0.8,0.8114433055555555,1.76,70,123.2,0.037,0.91,False,1.4304131944444443,0.45454545454545453,0.4610473327020202,0.006501878156565666,1.4304131944444465,FAIBLE
10143,2024-01-02,8,KFC Strasbourg Grande Île,Desserts,2.2,2.2490690902777777,4.84,20,96.8,0.015,0.94,False,2.2304131944444445,0.4545454545454546,0.46468369633838386,0.01013824179292927,2.230413194444439,MODÉRÉ
10144,2024-01-02,8,KFC Strasbourg Grande Île,Petits Déjeuners,2.5,2.5577603298611113,5.5,63,346.5,0.047,0.8,False,2.310413194444444,0.45454545454545453,0.46504733270202026,0.010501878156565725,2.3104131944444597,MODÉRÉ
10145,2024-01-02,9,KFC Rennes Centre,Poulet Frit,4.2,4.431437354166667,9.24,65,600.6,0.101,0.75,False,5.510413194444444,0.45454545454545453,0.47959278724747484,0.02504733270202031,5.510413194444468,ÉLEVÉ
10146,2024-01-02,9,KFC Rennes Centre,Sandwichs,2.8,2.9369315694444444,6.16,54,332.64,0.076,0.82,False,4.890413194444444,0.45454545454545453,0.47677460542929295,0.022229150883838422,4.890413194444453,MODÉRÉ
10147,2024-01-02,9,KFC Rennes Centre,Burger Poulet,3.1,3.275472809027778,6.82,48,327.36,0.076,0.92,False,5.660413194444445,0.4545454545454546,0.48027460542929284,0.02572915088383826,5.660413194444416,ÉLEVÉ
10148,2024-01-02,9,KFC Rennes Centre,Wraps & Salades,3.5,3.6827144618055554,7.7,53,408.1,0.078,0.8,False,5.220413194444444,0.45454545454545453,0.47827460542929284,0.023729150883838313,5.220413194444429,ÉLEVÉ
10149,2024-01-02,9,KFC Rennes Centre,Accompagnements,1.5,1.5900061979166666,3.3,77,254.1,0.129,0.89,False,6.0004131944444445,0.45454545454545453,0.48182005997474747,0.027274605429292942,6.000413194444447,ÉLEVÉ
10150,2024-01-02,9,KFC Rennes Centre,Boissons,0.8,0.8418433055555555,1.76,48,84.48,0.071,0.76,False,5.230413194444444,0.4545454545454546,0.47832005997474747,0.023774605429292883,5.230413194444434,ÉLEVÉ
10151,2024-01-02,9,KFC Rennes Centre,Desserts,2.2,2.317049090277778,4.84,76,367.84,0.114,0.86,False,5.320413194444444,0.45454545454545464,0.47872915088383844,0.024183696338383798,5.320413194444434,ÉLEVÉ
10152,2024-01-02,9,KFC Rennes Centre,Petits Déjeuners,2.5,2.6280103298611115,5.5,43,236.5,0.063,0.91,False,5.120413194444445,0.45454545454545453,0.4778200599747475,0.023274605429292994,5.120413194444459,ÉLEVÉ
10153,2024-01-02,10,KFC Nice Promenade,Poulet Frit,4.2,4.3927973541666665,9.24,67,619.08,0.089,0.78,False,4.590413194444444,0.4545454545454546,0.4754109690656565,0.02086551452020191,4.5904131944444195,MODÉRÉ
10154,2024-01-02,10,KFC Nice Promenade,Sandwichs,2.8,2.8938115694444444,6.16,51,314.16,0.052,0.82,False,3.350413194444444,0.4545454545454545,0.4697746054292929,0.015229150883838416,3.350413194444452,MODÉRÉ
10155,2024-01-02,10,KFC Nice Promenade,Burger Poulet,3.1,3.231142809027778,6.82,56,381.92,0.069,0.8,False,4.230413194444444,0.45454545454545453,0.47377460542929295,0.01922915088383842,4.230413194444452,MODÉRÉ
10156,2024-01-02,10,KFC Nice Promenade,Wraps & Salades,3.5,3.6463144618055554,7.7,42,323.4,0.051,0.9,False,4.180413194444444,0.4545454545454546,0.4735473327020202,0.01900187815656562,4.180413194444436,MODÉRÉ
10157,2024-01-02,10,KFC Nice Promenade,Accompagnements,1.5,1.5585061979166668,3.3,36,118.8,0.041,0.86,False,3.900413194444444,0.45454545454545453,0.472274605429293,0.017729150883838474,3.9004131944444644,MODÉRÉ
10158,2024-01-02,10,KFC Nice Promenade,Boissons,0.8,0.8272033055555555,1.76,44,77.44,0.045,0.81,False,3.400413194444444,0.4545454545454546,0.47000187815656563,0.015456423611111048,3.4004131944444302,MODÉRÉ
10159,2024-01-02,10,KFC Nice Promenade,Desserts,2.2,2.290209090277778,4.84,68,329.12,0.082,0.76,False,4.100413194444444,0.4545454545454546,0.47318369633838386,0.018638241792929278,4.100413194444441,MODÉRÉ
10160,2024-01-02,10,KFC Nice Promenade,Petits Déjeuners,2.5,2.599010329861111,5.5,38,209.0,0.044,0.77,False,3.9604131944444445,0.45454545454545453,0.4725473327020202,0.018001878156565676,3.960413194444449,MODÉRÉ
10161,2024-01-03,1,KFC Paris Louvre,Poulet Frit,4.2,4.331057354166667,9.24,33,304.92,0.032,0.89,False,3.120413194444444,0.45454545454545453,0.4687291508838384,0.014183696338383844,3.120413194444446,MODÉRÉ
10162,2024-01-03,1,KFC Paris Louvre,Sandwichs,2.8,2.877851569444444,6.16,77,474.32,0.067,0.88,False,2.7804131944444443,0.45454545454545453,0.4671836963383838,0.012638241792929272,2.78041319444444,MODÉRÉ
10163,2024-01-03,1,KFC Paris Louvre,Burger Poulet,3.1,3.191462809027778,6.82,54,368.28,0.049,0.87,False,2.9504131944444443,0.4545454545454546,0.4679564236111112,0.013410969065656642,2.9504131944444607,MODÉRÉ
10164,2024-01-03,1,KFC Paris Louvre,Wraps & Salades,3.5,3.6137644618055553,7.7,40,308.0,0.04,0.9,False,3.2504131944444445,0.45454545454545453,0.46932005997474746,0.01477460542929293,3.250413194444445,MODÉRÉ
10165,2024-01-03,1,KFC Paris Louvre,Accompagnements,1.5,1.5568561979166666,3.3,76,250.8,0.085,0.77,False,3.7904131944444446,0.45454545454545453,0.47177460542929295,0.017229150883838418,3.790413194444452,MODÉRÉ
10166,2024-01-03,1,KFC Paris Louvre,Boissons,0.8,0.8242433055555556,1.76,77,135.52,0.072,0.76,False,3.0304131944444443,0.45454545454545453,0.46832005997474746,0.01377460542929293,3.030413194444445,MODÉRÉ
10167,2024-01-03,1,KFC Paris Louvre,Desserts,2.2,2.264909090277778,4.84,24,116.16,0.022,0.9,False,2.9504131944444443,0.4545454545454546,0.46795642361111117,0.013410969065656586,2.9504131944444487,MODÉRÉ
10168,2024-01-03,1,KFC Paris Louvre,Petits Déjeuners,2.5,2.568760329861111,5.5,30,165.0,0.026,0.77,False,2.7504131944444445,0.45454545454545453,0.46704733270202015,0.012501878156565616,2.750413194444435,MODÉRÉ
10169,2024-01-03,2,KFC Lyon Part-Dieu,Poulet Frit,4.2,4.2814973541666665,9.24,29,267.96,0.019,0.92,False,1.9404131944444445,0.45454545454545464,0.4633655145202021,0.00882005997474744,1.9404131944444365,FAIBLE
10170,2024-01-03,2,KFC Lyon Part-Dieu,Sandwichs,2.8,2.860771569444444,6.16,57,351.12,0.041,0.77,False,2.1704131944444445,0.45454545454545453,0.4644109690656565,0.009865514520201957,2.1704131944444307,MODÉRÉ
10171,2024-01-03,2,KFC Lyon Part-Dieu,Burger Poulet,3.1,3.1682128090277777,6.82,61,416.02,0.044,0.83,False,2.2004131944444443,0.45454545454545453,0.4645473327020202,0.010001878156565669,2.2004131944444474,MODÉRÉ
10172,2024-01-03,2,KFC Lyon Part-Dieu,Wraps & Salades,3.5,3.5906644618055554,7.7,21,161.7,0.017,0.77,False,2.5904131944444444,0.4545454545454546,0.46632005997474746,0.011774605429292873,2.590413194444432,MODÉRÉ
10173,2024-01-03,2,KFC Lyon Part-Dieu,Accompagnements,1.5,1.5312061979166667,3.3,38,125.4,0.026,0.87,False,2.080413194444444,0.45454545454545453,0.4640018781565657,0.009456423611111153,2.0804131944444535,MODÉRÉ
10174,2024-01-03,2,KFC Lyon Part-Dieu,Boissons,0.8,0.8156833055555556,1.76,41,72.16,0.027,0.91,False,1.9604131944444445,0.45454545454545464,0.46345642361111117,0.008910969065656527,1.9604131944444352,FAIBLE
10175,2024-01-03,2,KFC Lyon Part-Dieu,Desserts,2.2,2.251709090277778,4.84,44,212.96,0.034,0.87,False,2.350413194444444,0.4545454545454546,0.4652291508838384,0.010683696338383841,2.3504131944444446,MODÉRÉ
10176,2024-01-03,2,KFC Lyon Part-Dieu,Petits Déjeuners,2.5,2.538760329861111,5.5,79,434.5,0.044,0.77,False,1.5504131944444444,0.45454545454545453,0.46159278724747477,0.007047332702020237,1.5504131944444521,FAIBLE
10177,2024-01-03,3,KFC Marseille Vieux Port,Poulet Frit,4.2,4.560377354166667,9.24,73,674.52,0.169,0.89,True,8.580413194444443,0.4545454545454546,0.49354733270202017,0.039001878156565584,8.580413194444429,ÉLEVÉ
10178,2024-01-03,3,KFC Marseille Vieux Port,Sandwichs,2.8,3.0114115694444443,6.16,38,234.08,0.078,0.77,True,7.550413194444444,0.4545454545454545,0.48886551452020194,0.03432005997474746,7.550413194444443,ÉLEVÉ
10179,2024-01-03,3,KFC Marseille Vieux Port,Burger Poulet,3.1,3.347702809027778,6.82,32,218.24,0.07,0.83,True,7.990413194444444,0.45454545454545453,0.49086551452020205,0.03632005997474752,7.990413194444455,ÉLEVÉ
10180,2024-01-03,3,KFC Marseille Vieux Port,Wraps & Salades,3.5,3.7894644618055553,7.7,39,300.3,0.087,0.77,True,8.270413194444444,0.45454545454545453,0.49213824179292925,0.037592787247474724,8.27041319444444,ÉLEVÉ
10181,2024-01-03,3,KFC Marseille Vieux Port,Accompagnements,1.5,1.621806197916667,3.3,60,198.0,0.132,0.9,True,8.120413194444446,0.45454545454545453,0.4914564236111112,0.03691096906565666,8.120413194444467,ÉLEVÉ
10182,2024-01-03,3,KFC Marseille Vieux Port,Boissons,0.8,0.8622433055555556,1.76,47,82.72,0.1,0.94,True,7.780413194444445,0.4545454545454546,0.4899109690656566,0.035365514520202035,7.780413194444447,ÉLEVÉ
10183,2024-01-03,3,KFC Marseille Vieux Port,Desserts,2.2,2.370949090277778,4.84,68,329.12,0.144,0.77,True,7.770413194444445,0.4545454545454546,0.48986551452020205,0.035320059974747464,7.770413194444442,ÉLEVÉ
10184,2024-01-03,3,KFC Marseille Vieux Port,Petits Déjeuners,2.5,2.6932603298611113,5.5,72,396.0,0.152,0.94,True,7.730413194444444,0.45454545454545453,0.4896836963383839,0.03513824179292935,7.7304131944444565,ÉLEVÉ
10185,2024-01-03,4,KFC Toulouse Capitole,Poulet Frit,4.2,4.297037354166667,9.24,51,471.24,0.038,0.86,False,2.310413194444444,0.4545454545454546,0.46504733270202026,0.01050187815656567,2.3104131944444473,MODÉRÉ
10186,2024-01-03,4,KFC Toulouse Capitole,Sandwichs,2.8,2.8593715694444444,6.16,35,215.6,0.025,0.86,False,2.120413194444444,0.45454545454545453,0.46418369633838386,0.009638241792929325,2.1204131944444518,MODÉRÉ
10187,2024-01-03,4,KFC Toulouse Capitole,Burger Poulet,3.1,3.192702809027778,6.82,56,381.92,0.052,0.8,False,2.9904131944444443,0.45454545454545453,0.46813824179292923,0.013592787247474702,2.9904131944444345,MODÉRÉ
10188,2024-01-03,4,KFC Toulouse Capitole,Wraps & Salades,3.5,3.601514461805556,7.7,76,585.2,0.068,0.85,False,2.9004131944444445,0.45454545454545453,0.46772915088383843,0.013183696338383899,2.9004131944444578,MODÉRÉ
10189,2024-01-03,4,KFC Toulouse Capitole,Accompagnements,1.5,1.5469561979166668,3.3,33,108.9,0.032,0.81,False,3.1304131944444444,0.45454545454545453,0.46877460542929295,0.014229150883838415,3.1304131944444515,MODÉRÉ
10190,2024-01-03,4,KFC Toulouse Capitole,Boissons,0.8,0.8208033055555556,1.76,73,128.48,0.06,0.87,False,2.600413194444444,0.45454545454545464,0.4663655145202021,0.011820059974747443,2.600413194444437,MODÉRÉ
10191,2024-01-03,4,KFC Toulouse Capitole,Desserts,2.2,2.2616090902777777,4.84,76,367.84,0.067,0.93,False,2.8004131944444444,0.45454545454545464,0.46727460542929294,0.012729150883838303,2.800413194444426,MODÉRÉ
10192,2024-01-03,4,KFC Toulouse Capitole,Petits Déjeuners,2.5,2.5665103298611114,5.5,35,192.5,0.029,0.93,False,2.6604131944444442,0.45454545454545453,0.46663824179292934,0.012092787247474812,2.660413194444459,MODÉRÉ
10193,2024-01-03,5,KFC Lille Centre,Poulet Frit,4.2,4.399937354166667,9.24,47,434.28,0.064,0.82,False,4.760413194444444,0.4545454545454546,0.4761836963383839,0.021638241792929336,4.760413194444454,MODÉRÉ
10194,2024-01-03,5,KFC Lille Centre,Sandwichs,2.8,2.9111715694444444,6.16,55,338.8,0.064,0.84,False,3.9704131944444443,0.45454545454545453,0.4725927872474748,0.018047332702020247,3.9704131944444545,MODÉRÉ
10195,2024-01-03,5,KFC Lille Centre,Burger Poulet,3.1,3.234862809027778,6.82,69,470.58,0.087,0.8,False,4.350413194444444,0.4545454545454546,0.47432005997474747,0.01977460542929288,4.350413194444433,MODÉRÉ
10196,2024-01-03,5,KFC Lille Centre,Wraps & Salades,3.5,3.6596144618055555,7.7,55,423.5,0.072,0.95,False,4.560413194444444,0.45454545454545453,0.4752746054292929,0.020729150883838365,4.560413194444441,MODÉRÉ
10197,2024-01-03,5,KFC Lille Centre,Accompagnements,1.5,1.5780061979166666,3.3,36,118.8,0.053,0.81,False,5.200413194444445,0.45454545454545453,0.4781836963383838,0.023638241792929282,5.200413194444442,ÉLEVÉ
10198,2024-01-03,5,KFC Lille Centre,Boissons,0.8,0.8320833055555555,1.76,32,56.32,0.038,0.89,False,4.010413194444444,0.4545454545454546,0.4727746054292929,0.018229150883838308,4.0104131944444275,MODÉRÉ
10199,2024-01-03,5,KFC Lille Centre,Desserts,2.2,2.2893290902777776,4.84,65,314.6,0.077,0.77,False,4.060413194444444,0.45454545454545453,0.47300187815656564,0.018456423611111106,4.060413194444443,MODÉRÉ
10200,2024-01-03,5,KFC Lille Centre,Petits Déjeuners,2.5,2.616010329861111,5.5,70,385.0,0.093,0.9,False,4.640413194444444,0.45454545454545453,0.4756382417929293,0.021092787247474765,4.640413194444449,MODÉRÉ
10201,2024-01-03,6,KFC Bordeaux Quinconces,Poulet Frit,4.2,4.364237354166667,9.24,21,194.04,0.024,0.77,False,3.9104131944444447,0.4545454545454546,0.4723200599747475,0.017774605429292933,3.9104131944444447,MODÉRÉ
10202,2024-01-03,6,KFC Bordeaux Quinconces,Sandwichs,2.8,2.9030515694444445,6.16,78,480.48,0.085,0.76,False,3.6804131944444443,0.4545454545454545,0.47127460542929295,0.016729150883838473,3.6804131944444642,MODÉRÉ
10203,2024-01-03,6,KFC Bordeaux Quinconces,Burger Poulet,3.1,3.1939428090277775,6.82,52,354.64,0.048,0.91,False,3.0304131944444443,0.4545454545454546,0.46832005997474746,0.013774605429292874,3.030413194444432,MODÉRÉ
10204,2024-01-03,6,KFC Bordeaux Quinconces,Wraps & Salades,3.5,3.628814461805556,7.7,66,508.2,0.072,0.78,False,3.6804131944444443,0.45454545454545453,0.471274605429293,0.016729150883838473,3.6804131944444642,MODÉRÉ
10205,2024-01-03,6,KFC Bordeaux Quinconces,Accompagnements,1.5,1.5613561979166668,3.3,44,145.2,0.053,0.94,False,4.090413194444444,0.4545454545454546,0.47313824179292935,0.018592787247474762,4.090413194444447,MODÉRÉ
10206,2024-01-03,6,KFC Bordeaux Quinconces,Boissons,0.8,0.8275233055555555,1.76,32,56.32,0.033,0.76,False,3.440413194444444,0.4545454545454546,0.4701836963383838,0.01563824179292922,3.4404131944444276,MODÉRÉ
10207,2024-01-03,6,KFC Bordeaux Quinconces,Desserts,2.2,2.264689090277778,4.84,20,96.8,0.018,0.75,False,2.9404131944444445,0.4545454545454546,0.46791096906565655,0.01336551452020196,2.9404131944444307,MODÉRÉ
10208,2024-01-03,6,KFC Bordeaux Quinconces,Petits Déjeuners,2.5,2.569510329861111,5.5,47,258.5,0.041,0.91,False,2.7804131944444443,0.45454545454545453,0.4671836963383838,0.012638241792929272,2.78041319444444,MODÉRÉ
10209,2024-01-03,7,KFC Nantes Erdre,Poulet Frit,4.2,4.443617354166666,9.24,57,526.68,0.093,0.93,False,5.800413194444444,0.4545454545454546,0.48091096906565656,0.02636551452020197,5.800413194444433,ÉLEVÉ
10210,2024-01-03,7,KFC Nantes Erdre,Sandwichs,2.8,2.9369315694444444,6.16,72,443.52,0.101,0.94,False,4.890413194444444,0.45454545454545453,0.47677460542929295,0.022229150883838422,4.890413194444453,MODÉRÉ
10211,2024-01-03,7,KFC Nantes Erdre,Burger Poulet,3.1,3.265862809027778,6.82,36,245.52,0.054,0.8,False,5.350413194444444,0.4545454545454546,0.478865514520202,0.0243200599747474,5.350413194444427,ÉLEVÉ
10212,2024-01-03,7,KFC Nantes Erdre,Wraps & Salades,3.5,3.671864461805556,7.7,20,154.0,0.028,0.94,False,4.910413194444445,0.45454545454545453,0.47686551452020204,0.022320059974747508,4.910413194444452,MODÉRÉ
10213,2024-01-03,7,KFC Nantes Erdre,Accompagnements,1.5,1.5841561979166667,3.3,20,66.0,0.032,0.88,False,5.610413194444444,0.45454545454545453,0.4800473327020202,0.025501878156565683,5.61041319444445,ÉLEVÉ
